season,season_type,week,scope,leaderboard,rank,league_average,play_game_id,play_game_key,play_play_id,play_sequence,play_play_description,play_play_type_code,play_play_type,play_quarter,play_down,play_yards_to_go,play_possession_team_id,play_game_clock,play_yardline,play_yardline_number,play_yardline_side,play_absolute_yardline_number,play_time_of_day_utc,play_is_st_play,play_is_penalty,play_is_scoring,play_is_goal_to_go,play_is_end_quarter,play_is_change_of_possession,play_home_score,play_visitor_score,play_start_game_clock,play_end_game_clock,play_play_direction,play_play_state,play_pre_snap_home_score,play_pre_snap_visitor_score,play_is_big_play,play_actual_yards_to_go,play_actual_yardline_for_first_down,play_health_player_tracking_is_ok,play_health_ball_tracking_is_ok,play_week,leader_pass_yards,leader_air_yards,leader_completion_probability,leader_receiver_birth_date,leader_receiver_college_name,leader_receiver_college_conference,leader_receiver_height,leader_receiver_weight,leader_receiver_entry_year,leader_receiver_rookie_year,leader_receiver_draft_club,leader_receiver_draft_number,leader_receiver_draftround,leader_receiver_team_abbr,leader_receiver_status_description_abbr,leader_receiver_status_short_description,leader_receiver_gsis_id,leader_receiver_display_name,leader_receiver_short_name,leader_receiver_esb_id,leader_receiver_position_group,leader_receiver_position,leader_receiver_jersey_number,leader_receiver_current_team_id,leader_receiver_season,leader_receiver_gsis_it_id,leader_receiver_smart_id,leader_receiver_first_name,leader_receiver_last_name,leader_receiver_football_name,leader_receiver_ngs_position,leader_receiver_ngs_position_group,leader_receiver_uniform_number,leader_receiver_status,leader_receiver_headshot,leader_player_name,leader_first_name,leader_last_name,leader_short_name,leader_gsis_id,leader_esb_id,leader_team_id,leader_team_abbr,leader_jersey_number,leader_position,leader_position_group,leader_week,leader_headshot,leader_receiver_season_type,leader_receiver_week,leader_expected_rush_yards,leader_rush_yards_over_expected,leader_rush_yards,leader_is_touchdown,leader_yards_after_catch,leader_rec_yards,leader_expected_yards_after_catch,leader_yards_after_catch_over_expectation,leader_in_play_dist,leader_yards,leader_distance_covered,leader_max_speed,leader_time,leader_season_avg,leader_team_avg
2021,REG,12,week,distance_ball_carrier,4,,2021112802,58673,4176,4176.0,B.Pinion kicks 69 yards from TB 35 to IND -4. I.Rodgers pushed ob at TB 32 for 72 yards (M.Edwards).,32,play_type_kickoff,4,0,0,4900,00:20,TB 35,35,TB,75,2021-11-28T21:16:52.000Z,true,false,false,false,false,true,31,38,:20,:11,left,APPROVED,31,38,true,,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Isaiah Rodgers,Isaiah,Rodgers,I.Rodgers,00-0036222,ROD368010,2200,IND,34,CB,DB,12,https://static.www.nfl.com/image/upload/{formatInstructions}/league/ukadn9uyrajapqo6gxuj,,,,,,,,,,,88.58000000000004,72,,,,,
2021,REG,12,week,distance_ball_carrier,5,,2021112808,58679,1040,1040.0,"(12:53) (Shotgun) M.Stafford pass deep middle to V.Jefferson for 79 yards, TOUCHDOWN [K.Clark].",2,play_type_pass,2,3,8,2510,12:53,LA 21,21,LA,89,2021-11-28T22:06:46.000Z,false,false,true,false,false,false,10,6,12:53,12:43,left,APPROVED,10,0,true,8.64,81.31,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Van Jefferson,Vanchii,Jefferson,V.Jefferson,00-0036415,JEF436716,2510,LA,12,WR,WR,12,https://static.www.nfl.com/image/upload/{formatInstructions}/league/inwxk1xlvzculj8m3pah,,,,,,,,,,,86.69999999999996,79,,,,,
2021,REG,12,week,distance_ball_carrier,6,,2021112500,58668,1065,1065.0,C.Santos kicks 67 yards from CHI 35 to DET -2. G.Igwebuike to DET 33 for 35 yards (D.Bush).,32,play_type_kickoff,2,0,0,0810,13:24,CHI 35,35,CHI,45,2021-11-25T18:22:08.000Z,true,false,false,false,false,true,7,3,13:24,13:15,right,APPROVED,7,3,false,,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Godwin Igwebuike,Godwin,Igwebuike,G.Igwebuike,00-0034614,IGW422041,1540,DET,35,RB,RB,12,https://static.www.nfl.com/image/private/{formatInstructions}/league/d0jsvuhu4xwkyegnlauh,,,,,,,,,,,85.33999999999997,35,,,,,
2021,REG,12,week,distance_ball_carrier,7,,2021112804,58675,509,509.0,(8:24) (Shotgun) C.Newton pass deep middle to Dj.Moore to MIA 7 for 64 yards (By.Jones).,2,play_type_pass,1,3,6,0750,08:24,CAR 29,29,CAR,39,2021-11-28T18:22:58.000Z,false,false,false,false,false,false,7,0,8:24,8:15,right,APPROVED,7,0,true,6.67,44.74,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D.J. Moore,Denniston,Moore,Dj.Moore,00-0034827,MOO272423,0750,CAR,2,WR,WR,12,https://static.www.nfl.com/image/upload/{formatInstructions}/league/lsavpxtqoqu25emwcnvy,,,,,,,,,,,80.21000000000005,64,,,,,
2021,REG,12,week,distance_ball_carrier,8,,2021112807,58678,3472,3472.0,"(7:40) (Shotgun) J.Herbert pass short right intended for A.Ekeler INTERCEPTED by P.Surtain at DEN 30. P.Surtain for 70 yards, TOUCHDOWN.",2,play_type_pass,4,1,10,4400,07:40,DEN 37,37,DEN,73,2021-11-28T23:44:33.000Z,false,false,true,false,false,true,27,7,7:41,,right,APPROVED,21,7,true,10.0,82.55,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Patrick Surtain,Patrick,Surtain,P.Surtain,00-0036874,SUR634187,1400,DEN,2,CB,DB,12,https://static.www.nfl.com/image/upload/{formatInstructions}/league/soec8zk3n5jvxvywq1gm,,,,,,,,,,,80.19000000000004,70,,,,,
2021,REG,12,week,distance_ball_carrier,9,,2021112804,58675,1430,1430.0,(6:44) T.Tagovailoa pass short middle to J.Waddle to CAR 14 for 57 yards (D.Jackson).,2,play_type_pass,2,2,8,2700,06:44,MIA 29,29,MIA,39,2021-11-28T19:04:27.000Z,false,false,false,false,false,false,14,7,6:45,6:35,right,APPROVED,14,7,true,8.59,46.9,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jaylen Waddle,Jaylen,Waddle,J.Waddle,00-0036613,WAD088683,2700,MIA,17,WR,WR,12,https://static.www.nfl.com/image/upload/{formatInstructions}/league/gkh7m1jedon9mwn5jlf1,,,,,,,,,,,79.52999999999997,57,,,,,
2021,REG,12,week,distance_ball_carrier,10,,2021112805,58676,1904,1904.0,"(:48) (Shotgun) D.Hilliard up the middle for 68 yards, TOUCHDOWN.",2,play_type_rush,2,3,3,2100,00:48,TEN 32,32,TEN,42,2021-11-28T19:25:54.000Z,false,false,true,false,false,false,16,12,:48,:38,right,APPROVED,16,6,true,3.25,44.5,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dontrell Hilliard,Dontrell,Hilliard,D.Hilliard,00-0034253,HIL714536,2100,TEN,40,RB,RB,12,https://static.www.nfl.com/image/private/{formatInstructions}/league/ukhyslngeuojxkjqfq9f,,,,,,,,,,,78.21000000000005,68,,,,,
2021,REG,12,week,distance_ball_carrier,11,,2021112800,58671,1912,1912.0,(:50) (Shotgun) J.Burrow pass deep right intended for T.Higgins INTERCEPTED by M.Fitzpatrick at PIT 3. M.Fitzpatrick to PIT 21 for 18 yards (T.Boyd).,2,play_type_pass,2,2,20,0920,00:50,PIT 36,36,PIT,74,2021-11-28T19:19:52.000Z,false,false,false,false,false,true,24,3,:50,:38,right,APPROVED,24,3,true,20.14,92.86,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Minkah Fitzpatrick,Minkah,Fitzpatrick,M.Fitzpatrick,00-0034789,FIT787290,3900,PIT,39,SS,DB,12,https://static.www.nfl.com/image/upload/{formatInstructions}/league/z733r4dwebhrqeeihy0e,,,,,,,,,,,75.37000000000002,18,,,,,
2021,REG,12,week,distance_ball_carrier,12,,2021112809,58680,2119,2119.0,(13:41) (Shotgun) D.Samuel right end pushed ob at MIN 8 for 49 yards (P.Peterson).,2,play_type_rush,3,2,5,4500,13:41,SF 43,43,SF,53,2021-11-28T23:08:21.000Z,false,false,false,false,false,false,14,14,13:41,13:31,right,APPROVED,14,14,true,5.56,57.93,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Deebo Samuel,Tyshun,Samuel,D.Samuel,00-0035719,SAM636097,4500,SF,19,WR,WR,12,https://static.www.nfl.com/image/upload/{formatInstructions}/league/ntgyhqg6hq7fanhhsqiw,,,,,,,,,,,74.4,49,,,,,
2021,REG,12,week,distance_ball_carrier,13,,2021112800,58671,418,418.0,(8:10) (Shotgun) B.Roethlisberger pass deep right intended for C.Claypool INTERCEPTED by E.Apple at CIN 45. E.Apple to PIT 5 for 50 yards (N.Harris).,2,play_type_pass,1,2,7,3900,08:10,PIT 37,37,PIT,47,2021-11-28T18:16:02.000Z,false,false,false,false,false,true,7,0,8:11,7:57,right,APPROVED,7,0,true,7.34,53.67,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eli Apple,Eli,Apple,E.Apple,00-0032379,APP195645,0920,CIN,20,CB,DB,12,https://static.www.nfl.com/image/upload/{formatInstructions}/league/yolqz0wu1oqgsnby8kfj,,,,,,,,,,,74.11000000000003,50,,,,,
2021,REG,12,week,distance_ball_carrier,14,,2021112807,58678,3239,3239.0,"(10:52) (Shotgun) T.Bridgewater pass short right to J.Williams to LAC 9 for 42 yards (N.Adderley). PENALTY on LAC-J.Tillery, Roughing the Passer, 5 yards, enforced at LAC 9.",2,play_type_pass,4,1,10,1400,10:52,DEN 49,49,DEN,61,2021-11-28T23:35:23.000Z,false,true,false,false,false,false,14,7,10:52,10:41,left,APPROVED,14,7,false,10.0,51.51,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Javonte Williams,Javonte,Williams,J.Williams,00-0036997,WIL351486,1400,DEN,33,RB,RB,12,https://static.www.nfl.com/image/upload/{formatInstructions}/league/xvwroirev2kie6oiphtz,,,,,,,,,,,73.19,42,,,,,
2021,REG,12,week,distance_ball_carrier,15,,2021112501,58669,197,197.0,"(11:55) (Shotgun) D.Carr pass deep left to D.Jackson for 56 yards, TOUCHDOWN.",2,play_type_pass,1,1,10,2520,11:55,LV 44,44,LV,54,2021-11-25T21:39:51.000Z,false,false,true,false,false,false,0,6,11:56,,right,APPROVED,0,0,true,10.0,63.57,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DeSean Jackson,DeSean,Jackson,D.Jackson,00-0026189,JAC127681,2520,LV,1,WR,WR,12,https://static.www.nfl.com/image/private/{formatInstructions}/league/pr5m864fqvnoozihylrh,,,,,,,,,,,72.27000000000002,56,,,,,
2021,REG,12,week,distance_ball_carrier,16,,2021112802,58673,2947,2947.0,"(5:38) C.Wentz pass deep left intended for M.Pittman INTERCEPTED by A.Winfield at TB 5. A.Winfield to TB 35 for 30 yards (Z.Pascal, M.Pittman).",2,play_type_pass,3,2,3,2200,05:38,TB 46,46,TB,56,2021-11-28T20:20:44.000Z,false,false,false,false,false,true,24,21,5:39,5:24,left,APPROVED,24,21,true,3.17,53.4,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Antoine Winfield,Antoine,Winfield,A.Winfield,00-0036411,WIN159348,4900,TB,31,FS,DB,12,https://static.www.nfl.com/image/upload/{formatInstructions}/league/wn2vlv6eyc9str0ak0fx,,,,,,,,,,,72.09000000000002,30,,,,,
2021,REG,12,week,distance_ball_carrier,17,,2021112900,58682,664,664.0,(1:45) R.Wilson pass deep left to T.Lockett pushed ob at WAS 11 for 55 yards (K.Fuller) [D.Payne].,2,play_type_pass,1,3,1,4600,01:45,SEA 34,34,SEA,44,2021-11-30T01:39:42.000Z,false,false,false,false,false,false,3,0,1:46,1:36,right,APPROVED,3,0,true,1.57,44.76,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tyler Lockett,Tyler,Lockett,T.Lockett,00-0032211,LOC420915,4600,SEA,16,WR,WR,12,https://static.www.nfl.com/image/upload/{formatInstructions}/league/gyhvviyep9iigeaobxmi,,,,,,,,,,,70.87,55,,,,,
2021,REG,12,week,distance_ball_carrier,18,,2021112808,58679,1139,1139.0,(12:00) (Shotgun) A.Rodgers pass deep left to R.Cobb to LA 14 for 54 yards (D.Williams) [A.Donald].,2,play_type_pass,2,3,3,1800,12:00,GB 32,32,GB,42,2021-11-28T22:12:25.000Z,false,false,false,false,false,false,10,7,12:01,11:51,right,APPROVED,10,7,true,3.72,44.26,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Randall Cobb,Randall,Cobb,R.Cobb,00-0028002,COB365535,1800,GB,18,WR,WR,12,https://static.www.nfl.com/image/private/{formatInstructions}/league/kuwo5hnkbtesfw6n9w1s,,,,,,,,,,,66.18,54,,,,,
2021,REG,12,week,distance_ball_carrier,19,,2021112805,58676,2788,2788.0,"(5:12) (Shotgun) M.Jones pass short right to K.Bourne for 41 yards, TOUCHDOWN.",2,play_type_pass,3,3,6,3200,05:12,TEN 41,41,TEN,51,2021-11-28T20:14:10.000Z,false,false,true,false,false,false,25,13,5:13,5:03,left,APPROVED,19,13,true,6.31,44.88,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kendrick Bourne,Kendrick,Bourne,K.Bourne,00-0033307,BOU434790,3200,NE,84,WR,WR,12,https://static.www.nfl.com/image/upload/{formatInstructions}/league/yzfa94cmhpcqamrwzdzk,,,,,,,,,,,65.96000000000004,41,,,,,
2021,REG,12,week,distance_ball_carrier,20,,2021112501,58669,1961,1961.0,(3:22) (Shotgun) D.Prescott pass deep left to C.Wilson to LV 33 for 51 yards (J.Abram).,2,play_type_pass,2,2,8,1200,03:22,DAL 16,16,DAL,26,2021-11-25T22:54:28.000Z,false,false,false,false,false,false,6,17,3:23,3:15,right,APPROVED,6,17,true,8.41,33.54,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cedrick Wilson,Cedrick,Wilson,C.Wilson,00-0034418,WIL656498,1200,DAL,1,WR,WR,12,https://static.www.nfl.com/image/upload/{formatInstructions}/league/esfxvl8f7kl9othclvl0,,,,,,,,,,,65.21,51,,,,,
2021,REG,13,week,distance_ball_carrier,1,,2021120506,58690,573,573.0,(2:52) M.Glennon pass deep left intended for D.Slayton INTERCEPTED by X.Howard at MIA 3. X.Howard to MIA 3 for no gain (D.Slayton).,2,play_type_pass,1,1,10,3410,02:52,MIA 48,48,MIA,62,2021-12-05T18:22:20.000Z,false,false,false,false,false,true,0,0,2:52,2:32,right,APPROVED,0,0,true,10.0,71.9,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Xavien Howard,Xavien,Howard,X.Howard,00-0033050,HOW492325,2700,MIA,25,CB,DB,13,https://static.www.nfl.com/image/upload/{formatInstructions}/league/jbebiqcxa5rrf9ihaxkp,,,,,,,,,,,125.37,0,,,,,
2021,REG,13,week,distance_ball_carrier,2,,2021120200,58683,4423,4423.0,"(2:47) (Shotgun) T.Hill pass short middle to D.Harris for 70 yards, TOUCHDOWN. Pass 5, YAC 65",2,play_type_pass,4,2,10,3300,02:47,NO 30,30,NO,40,2021-12-03T04:27:19.000Z,false,false,true,false,false,false,16,27,2:47,2:33,right,APPROVED,10,27,true,10.25,49.5,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Deonte Harris,Deonte,Harris,D.Harris,00-0035215,HAR363871,3300,NO,11,WR,WR,13,https://static.www.nfl.com/image/upload/{formatInstructions}/league/fh7rbtvohdkaacqaxqke,,,,,,,,,,,107.70999999999995,70,,,,,
2021,REG,13,week,distance_ball_carrier,3,,2021120507,58691,42,42.0,J.Elliott kicks 65 yards from PHI 35 to NYJ 0. B.Berrios to PHI 21 for 79 yards (M.Epps).,32,play_type_kickoff,1,0,0,3700,15:00,PHI 35,35,PHI,45,2021-12-05T18:02:34.138Z,true,false,false,false,false,true,0,0,15:00,14:51,right,APPROVED,0,0,true,,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Braxton Berrios,Braxton,Berrios,B.Berrios,00-0034419,BER456050,3430,NYJ,10,WR,WR,13,https://static.www.nfl.com/image/upload/{formatInstructions}/league/striwxmn9t0ixherw7l8,,,,,,,,,,,91.92999999999996,79,,,,,
2021,REG,13,week,distance_ball_carrier,4,,2021120509,58693,39,39.0,M.Wright kicks 64 yards from JAX 35 to LA 1. B.Powell to JAX 34 for 65 yards (C.Claybrooks).,32,play_type_kickoff,1,0,0,2250,15:00,JAX 35,35,JAX,45,2021-12-05T21:05:20.499Z,true,false,false,false,false,true,0,0,15:00,14:51,right,APPROVED,0,0,true,,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brandon Powell,Brandon,Powell,B.Powell,00-0034646,POW179215,2510,LA,19,WR,WR,13,https://static.www.nfl.com/image/upload/{formatInstructions}/league/kpggzzkazhxoq4e77xho,,,,,,,,,,,90.99000000000001,65,,,,,
2021,REG,13,week,distance_ball_carrier,5,,2021120505,58689,3122,3122.0,"(9:56) (Shotgun) T.Bridgewater pass short middle intended for T.Patrick INTERCEPTED by D.Sorensen (B.Niemann) at KC 25. D.Sorensen for 75 yards, TOUCHDOWN.",2,play_type_pass,4,4,2,1400,09:56,KC 27,27,KC,37,2021-12-06T03:43:33.000Z,false,false,true,false,false,true,22,3,9:57,9:44,left,APPROVED,16,3,true,1.93,35.21,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Daniel Sorensen,Daniel,Sorensen,D.Sorensen,00-0030665,SOR181831,2310,KC,49,FS,DB,13,https://static.www.nfl.com/image/private/{formatInstructions}/league/sqynbf32igys6zu09szc,,,,,,,,,,,89.36000000000001,75,,,,,
2021,REG,13,week,distance_ball_carrier,6,,2021120501,58685,592,592.0,"(4:06) (Shotgun) A.Dalton pass short right intended for C.Kmet INTERCEPTED by B.Baker at ARZ 8. B.Baker to CHI 15 for 77 yards (D.Montgomery; A.Dalton). Penalty on CHI-L.Borom, Illegal Formation, declined.",2,play_type_pass,1,3,6,0810,04:06,ARI 20,20,ARI,30,2021-12-05T18:21:46.000Z,false,false,false,false,false,true,0,7,4:07,3:53,left,APPROVED,0,7,true,6.83,23.85,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Budda Baker,Budda,Baker,B.Baker,00-0033890,BAK070449,3800,ARI,3,SS,DB,13,https://static.www.nfl.com/image/upload/{formatInstructions}/league/tpr5aphfvgckzecyr5rd,,,,,,,,,,,89.23000000000003,77,,,,,
2021,REG,13,week,distance_ball_carrier,7,,2021120511,58695,140,140.0,"(13:22) (Punt formation) Direct snap to T.Homer.  T.Homer left tackle for 73 yards, TOUCHDOWN.",2,play_type_rush,1,4,6,4600,13:22,SEA 27,27,SEA,83,2021-12-05T21:35:43.000Z,true,false,true,false,false,false,6,0,13:25,13:14,left,APPROVED,0,0,true,6.36,77.02,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Travis Homer,Travis,Homer,T.Homer,00-0035594,HOM655558,4600,SEA,25,RB,RB,13,https://static.www.nfl.com/image/upload/{formatInstructions}/league/dyyclvfaagspov2ydf3i,,,,,,,,,,,88.23999999999997,73,,,,,
2021,REG,13,week,distance_ball_carrier,8,,2021120200,58683,3102,3102.0,"(4:06) T.Pollard left end for 58 yards, TOUCHDOWN.",2,play_type_rush,3,2,10,1200,04:06,DAL 42,42,DAL,52,2021-12-03T03:35:34.000Z,false,false,true,false,false,false,10,19,4:06,3:58,right,APPROVED,10,13,true,10.26,61.3,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tony Pollard,Tony,Pollard,T.Pollard,00-0035261,POL283188,1200,DAL,20,RB,RB,13,https://static.www.nfl.com/image/upload/{formatInstructions}/league/mb2xdrqiys6ktlcuah2n,,,,,,,,,,,81.11000000000001,58,,,,,
2021,REG,13,week,distance_ball_carrier,9,,2021120600,58696,525,525.0,"(5:28) D.Harris left tackle for 64 yards, TOUCHDOWN.",2,play_type_rush,1,3,5,3200,05:28,NE 36,36,NE,74,2021-12-07T01:37:03.000Z,false,false,true,false,false,false,0,6,5:29,5:20,left,APPROVED,0,0,true,5.4,69.02,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damien Harris,Damien,Harris,D.Harris,00-0035657,HAR311469,3200,NE,37,RB,RB,13,https://static.www.nfl.com/image/private/{formatInstructions}/league/s0cagglk6qh9ciuddjmu,,,,,,,,,,,78.5,64,,,,,
2021,REG,13,week,distance_ball_carrier,10,,2021120511,58695,1960,1960.0,"(2:00) J.Garoppolo pass short left to G.Kittle for 48 yards, TOUCHDOWN.",2,play_type_pass,2,2,6,4500,02:00,SEA 48,48,SEA,58,2021-12-05T22:54:26.000Z,false,false,true,false,false,false,14,23,2:00,1:51,left,APPROVED,14,17,true,6.42,52.12,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,George Kittle,George,Kittle,G.Kittle,00-0033288,KIT388290,4500,SF,85,TE,TE,13,https://static.www.nfl.com/image/upload/{formatInstructions}/league/vkicdglglkyukgyxtmpx,,,,,,,,,,,74.22999999999998,48,,,,,
2021,REG,13,week,distance_ball_carrier,11,,2021120503,58687,998,998.0,J.Fox kicks 61 yards from DET 35 to MIN 4. K.Nwangwu pushed ob at MIN 48 for 44 yards (D.Marlowe).,32,play_type_kickoff,2,0,0,1540,13:50,DET 35,35,DET,45,2021-12-05T18:48:46.000Z,true,false,false,false,false,true,7,6,13:50,13:42,right,APPROVED,7,6,false,,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kene Nwangwu,Kene,Nwangwu,K.Nwangwu,00-0036842,NWA456204,3000,MIN,26,RB,RB,13,https://static.www.nfl.com/image/upload/{formatInstructions}/league/rlnqgz517fsohrndgjrb,,,,,,,,,,,72.25000000000003,44,,,,,
2021,REG,13,week,distance_ball_carrier,12,,2021120505,58689,2611,2611.0,"(2:17) T.Bridgewater pass short middle intended for J.Jeudy INTERCEPTED by J.Thornhill at KC 35. J.Thornhill to KC 49 for 14 yards (M.Boone). PENALTY on KC-A.Hitchens, Illegal Blindside Block, 15 yards, enforced at KC 48.",2,play_type_pass,3,1,10,1400,02:17,KC 49,49,KC,61,2021-12-06T03:21:55.000Z,false,true,false,false,false,true,13,3,2:17,2:04,right,APPROVED,13,3,false,10.0,70.81,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juan Thornhill,Juan,Thornhill,J.Thornhill,00-0035625,THO549495,2310,KC,22,FS,DB,13,https://static.www.nfl.com/image/upload/{formatInstructions}/league/os3bpcmalytfuwosxpzj,,,,,,,,,,,71.02999999999999,13,,,,,
2021,REG,13,week,distance_ball_carrier,13,,2021120501,58685,2561,2561.0,(7:59) Direct snap to D.Montgomery.  A.Dalton pass deep right to J.Grant to ARZ 26 for 34 yards (I.Simmons).,2,play_type_pass,3,1,10,0810,07:59,CHI 40,40,CHI,50,2021-12-05T19:55:12.000Z,false,false,false,false,false,false,7,24,8:00,7:50,right,APPROVED,7,24,true,10.0,59.87,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jakeem Grant,Jakeem,Grant,J.Grant,00-0032791,GRA443889,0810,CHI,17,WR,WR,13,https://static.www.nfl.com/image/private/{formatInstructions}/league/f2ujcvb61rknhjyxcrsu,,,,,,,,,,,69.38999999999997,34,,,,,
2021,REG,13,week,distance_ball_carrier,14,,2021120502,58686,41,41.0,E.McPherson kicks 68 yards from CIN 35 to LAC -3. A.Roberts ran ob at LAC 45 for 48 yards (T.Flowers).,32,play_type_kickoff,1,0,0,0920,15:00,CIN 35,35,CIN,75,2021-12-05T18:02:26.000Z,true,false,false,false,false,true,0,0,15:00,14:54,left,APPROVED,0,0,true,,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Andre Roberts,Andre,Roberts,A.Roberts,00-0027691,ROB102317,4400,LAC,7,WR,WR,13,https://static.www.nfl.com/image/private/{formatInstructions}/league/hjoyjewh7knoafxt4k93,,,,,,,,,,,68.78,48,,,,,
2021,REG,13,week,distance_ball_carrier,15,,2021120511,58695,1101,1101.0,"(15:00) M.Dickson punts 65 yards to SF 15, Center-T.Ott. T.Benjamin pushed ob at SF 37 for 22 yards (J.Rhattigan).",2,play_type_punt,2,4,14,4600,15:00,SEA 20,20,SEA,30,2021-12-05T22:17:14.000Z,true,false,false,false,false,true,7,14,15:00,14:47,right,APPROVED,7,14,false,14.53,44.01,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Travis Benjamin,Travis,Benjamin,T.Benjamin,00-0029269,BEN162218,4500,SF,17,WR,WR,13,https://static.www.nfl.com/image/private/{formatInstructions}/league/io9silocxbywvisvcvpx,,,,,,,,,,,61.639999999999986,22,,,,,
2021,REG,13,week,distance_ball_carrier,16,,2021120505,58689,2356,2356.0,(7:06) (Shotgun) P.Mahomes pass deep right to Da.Williams to DEN 30 for 38 yards (B.Browning).,2,play_type_pass,3,2,16,2310,07:06,KC 32,32,KC,78,2021-12-06T03:11:22.000Z,false,false,false,false,false,false,10,3,7:07,6:57,left,APPROVED,10,3,true,16.29,62.4,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Darrel Williams,Darrel,Williams,Da.Williams,00-0034301,WIL207361,2310,KC,31,RB,RB,13,https://static.www.nfl.com/image/private/{formatInstructions}/league/qloiwle7db59cznhqhub,,,,,,,,,,,61.22,38,,,,,
2021,REG,13,week,distance_ball_carrier,17,,2021120510,58694,2864,2864.0,(14:35) (No Huddle) B.Roethlisberger pass short left to C.Claypool to BLT 29 for 40 yards (A.Averett).,2,play_type_pass,4,3,1,3900,14:35,PIT 31,31,PIT,41,2021-12-05T23:40:21.000Z,false,false,false,false,false,false,3,10,14:36,14:29,right,APPROVED,3,10,true,0.84,41.83,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chase Claypool,Chase,Claypool,C.Claypool,00-0036326,CLA781009,3900,PIT,11,WR,WR,13,https://static.www.nfl.com/image/upload/{formatInstructions}/league/intpee5tvgt6rhzxhquc,,,,,,,,,,,58.63999999999998,40,,,,,
2021,REG,13,week,distance_ball_carrier,18,,2021120509,58693,2286,2286.0,(13:19) M.Stafford pass deep right to C.Kupp to JAX 35 for 43 yards (R.Ford).,2,play_type_pass,3,2,3,2510,13:19,LA 22,22,LA,32,2021-12-05T22:50:00.000Z,false,false,false,false,false,false,16,7,13:20,13:11,right,APPROVED,16,7,true,3.46,34.53,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cooper Kupp,Cooper,Kupp,C.Kupp,00-0033908,KUP534597,2510,LA,10,WR,WR,13,https://static.www.nfl.com/image/upload/{formatInstructions}/league/kjixprihktsfog6wx9sq,,,,,,,,,,,56.97999999999999,43,,,,,
